gene_id	degree	weakly_connected	gene_name_lnctard	gene_name_corrected	gene_type_lnctard	gene_type_corrected
ENSG00000169242	1	False	ephrin A1	EFNA1	protein_coding	protein_coding
ENSG00000272080	1	False	miR-502-3p	MIR502	miRNA	miRNA
ENSG00000261378	1	False	RAB5C		protein_coding	
ENSG00000051128	1	False	HOMER3	HOMER3	protein_coding	protein_coding
ENSG00000171517	1	False	LPAR3	LPAR3	protein_coding	protein_coding
ENSG00000123636	1	False	BAZ2B	BAZ2B	transcription_factor	transcription_factor
ENSG00000208035	1	False	MIR143		miRNA	
	1	False	LncMyoD		lncRNA	
ENSG00000136014	1	False	USP44	USP44	protein_coding	protein_coding
ENSG00000118271	1	False	TTR	TTR	protein_coding	protein_coding
ENSG00000142583	1	False	SLC2A5	SLC2A5	protein_coding	protein_coding
ENSG00000174697	1	False	Leptin	LEP	protein_coding	protein_coding
ENSG00000197046	1	False	Siglec-15	SIGLEC15	protein_coding	protein_coding
ENSG00000263857	1	False	MIR4729	MIR4729	miRNA	miRNA
ENSG00000049768	1	False	FOXP3	FOXP3	transcription_factor	transcription_factor
ENSG00000003400	1	False	Caspase10	CASP10	protein_coding	protein_coding
	1	False	P2X7R		protein_coding	
ENSG00000114026	1	False	OGG1	OGG1	protein_coding	protein_coding
ENSG00000158636	1	False	EMSY	EMSY	protein_coding	protein_coding
ENSG00000207712	1	False	miR-627-3p	MIR627	miRNA	miRNA
ENSG00000079308	1	False	Tensin1	TNS1	protein_coding	protein_coding
ENSG00000033178	1	False	UBA6	UBA6	protein_coding	protein_coding
ENSG00000089225	1	False	TBX5	TBX5	transcription_factor	transcription_factor
ENSG00000174460	1	False	ZCCHC12	ZCCHC12	protein_coding	protein_coding
ENSG00000096080	1	False	MRPS18A	MRPS18A	protein_coding	protein_coding
ENSG00000111110	1	False	PPM1H	PPM1H	protein_coding	protein_coding
ENSG00000049759	1	False	NEDD4L	NEDD4L	protein_coding	protein_coding
ENSG00000207741	1	False	miR-590-5p	MIR590	miRNA	miRNA
ENSG00000262812	1	False	HYOU1		protein_coding	
ENSG00000115590	1	False	IL1R2	IL1R2	protein_coding	protein_coding
ENSG00000183454	1	False	GRIN2A	GRIN2A	protein_coding	protein_coding
ENSG00000182240	1	False	BACE2	BACE2	protein_coding	protein_coding
ENSG00000104783	1	False	KCNN4	KCNN4	protein_coding	protein_coding
ENSG00000046889	1	False	PREX2	PREX2	protein_coding	protein_coding
ENSG00000090659	1	False	CD209	CD209	protein_coding	protein_coding
ENSG00000071246	1	False	VASH1	VASH1	protein_coding	protein_coding
ENSG00000107854	1	False	TNKS2	TNKS2	protein_coding	protein_coding
ENSG00000284214	1	False	MIR29C	MIR29C	miRNA	miRNA
ENSG00000187244	1	False	BCAM	BCAM	protein_coding	protein_coding
ENSG00000126464	1	False	PRR12	PRR12	protein_coding	protein_coding
ENSG00000063046	1	False	EIF4B	EIF4B	protein_coding	protein_coding
ENSG00000176678	1	False	FOXL1	FOXL1	transcription_factor	transcription_factor
ENSG00000116016	1	False	HIF-2alpha	EPAS1	protein_coding	protein_coding
ENSG00000180638	1	False	SLC47A2	SLC47A2	protein_coding	protein_coding
ENSG00000103490	1	False	PYCARD	PYCARD	protein_coding	protein_coding
ENSG00000111669	1	False	TPI1	TPI1	protein_coding	protein_coding
ENSG00000274466	1	False	miR-1273h-5p	MIR1273H	miRNA	miRNA
ENSG00000199157	1	False	MIR208A	MIR208A	miRNA	miRNA
ENSG00000262485	1	False	TUSC2		protein_coding	
	1	False	CCSlnc362		lncRNA	
ENSG00000216009	1	False	MIR874	MIR874	miRNA	miRNA
ENSG00000183023	1	False	SLC8A1	SLC8A1	protein_coding	protein_coding
ENSG00000288367	1	False	MIR675	MIR675	miRNA	miRNA
ENSG00000169248	1	False	CXCL11	CXCL11	protein_coding	protein_coding
	1	False	miR-130		miRNA	
ENSG00000149136	1	False	SSRP1	SSRP1	transcription_factor	transcription_factor
ENSG00000215021	1	False	PHB2	PHB2	protein_coding	protein_coding
ENSG00000207571	1	False	miR-615-5p	MIR615	miRNA	miRNA
ENSG00000174827	1	False	PDZK1	PDZK1	protein_coding	protein_coding
ENSG00000141232	1	False	TOB1	TOB1	protein_coding	protein_coding
	1	False	NONHSAT112228.2		lncRNA	
ENSG00000183715	1	False	OPCML	OPCML	protein_coding	protein_coding
ENSG00000105825	1	False	TFPI2	TFPI2	protein_coding	protein_coding
ENSG00000149781	1	False	FERMT3	FERMT3	protein_coding	protein_coding
ENSG00000006128	1	False	TAC1	TAC1	protein_coding	protein_coding
ENSG00000104375	1	False	STK3	STK3	protein_coding	protein_coding
ENSG00000284027	1	False	MIR497	MIR497	miRNA	miRNA
ENSG00000117228	1	False	GBP1	GBP1	protein_coding	protein_coding
ENSG00000142235	1	False	LMTK3	LMTK3	protein_coding	protein_coding
ENSG00000164576	1	False	SAP30L	SAP30L	protein_coding	protein_coding
ENSG00000101916	1	False	TLR8	TLR8	protein_coding	protein_coding
ENSG00000164161	1	False	HHIP	HHIP	protein_coding	protein_coding
ENSG00000141720	1	False	PIP4K2B		protein_coding	
ENSG00000128512	1	False	DOCK4	DOCK4	protein_coding	protein_coding
ENSG00000187764	1	False	SEMA4D	SEMA4D	protein_coding	protein_coding
ENSG00000168769	1	False	TET2	TET2	protein_coding	protein_coding
ENSG00000163113	1	False	OTUD7B		protein_coding	
ENSG00000101350	1	False	KIF3B	KIF3B	protein_coding	protein_coding
ENSG00000188257	1	False	sPLA2	PLA2G2A	protein_coding	protein_coding
ENSG00000188404	1	False	SELL	SELL	protein_coding	protein_coding
ENSG00000116824	1	False	CD2	CD2	protein_coding	protein_coding
ENSG00000207588	1	False	miR-593-5p	MIR593	miRNA	miRNA
ENSG00000142611	1	False	PRDM16	PRDM16	transcription_factor	transcription_factor
ENSG00000140548	1	False	ZNF710	ZNF710	transcription_factor	transcription_factor
ENSG00000105197	1	False	TIMM50	TIMM50	protein_coding	protein_coding
	1	False	lncRNA-Glu		lncRNA	
ENSG00000168795	1	False	ZBTB5	ZBTB5	protein_coding	protein_coding
ENSG00000173917	1	False	HOXB2	HOXB2	transcription_factor	transcription_factor
ENSG00000260245	1	False	ACLY		protein_coding	
ENSG00000233323	1	False	TNXB		protein_coding	
ENSG00000265142	1	False	MIR1-2	MIR133A1HG	miRNA	lncRNA
ENSG00000265410	1	False	MIR29B1		miRNA	
ENSG00000231672	1	False	DIRC3	DIRC3	protein_coding	lncRNA
	1	False	miR-519a		miRNA	
ENSG00000134046	1	False	MBD2	MBD2	transcription_factor	transcription_factor
ENSG00000112210	1	False	RAB23	RAB23	protein_coding	protein_coding
ENSG00000185885	1	False	IFITM1	IFITM1	protein_coding	protein_coding
ENSG00000198995	1	False	miR-513b-5p	MIR340	miRNA	miRNA
	1	False	PI3K-110alpha		protein_coding	
	1	False	NPM1c+		protein_coding	
ENSG00000157240	1	False	FZD1	FZD1	protein_coding	protein_coding
ENSG00000130035	1	False	GALNT8	GALNT8	protein_coding	protein_coding
ENSG00000102837	1	False	OLFM4	OLFM4	protein_coding	protein_coding
	1	False	miR-3130-3p		miRNA	
ENSG00000162613	1	False	FUBP1	FUBP1	protein_coding	protein_coding
ENSG00000111452	1	False	ADGRD1	ADGRD1	protein_coding	protein_coding
ENSG00000153922	1	False	CHD1	CHD1	protein_coding	protein_coding
ENSG00000103275	1	False	UBE2I	UBE2I	protein_coding	protein_coding
ENSG00000203883	1	False	SOX18	SOX18	transcription_factor	transcription_factor
ENSG00000171475	1	False	WIPF2	WIPF2	protein_coding	protein_coding
ENSG00000126709	1	False	IFI6	IFI6	protein_coding	protein_coding
ENSG00000243279	1	False	PRAF2	PRAF2	protein_coding	protein_coding
ENSG00000142949	1	False	PTPRF	PTPRF	protein_coding	protein_coding
ENSG00000086289	1	False	EPDR1	EPDR1	protein_coding	protein_coding
ENSG00000073331	1	False	ALPK1	ALPK1	protein_coding	protein_coding
ENSG00000166164	1	False	BRD7	BRD7	protein_coding	protein_coding
ENSG00000113758	1	False	DBN1	DBN1	protein_coding	protein_coding
ENSG00000166478	1	False	ZNF143	ZNF143	transcription_factor	transcription_factor
ENSG00000111652	1	False	COPS7A	COPS7A	protein_coding	protein_coding
ENSG00000207758	1	False	miR-532-5p	MIR532	miRNA	miRNA
ENSG00000199069	1	False	miR-323a-3p	MIR323A	miRNA	miRNA
ENSG00000178585	1	False	CTNNBIP1	CTNNBIP1	protein_coding	protein_coding
ENSG00000065243	1	False	PKN2	PKN2	protein_coding	protein_coding
ENSG00000187824	1	False	TMEM220	TMEM220	protein_coding	protein_coding
ENSG00000164299	1	False	SPZ1	SPZ1	transcription_factor	transcription_factor
ENSG00000145824	1	False	CXCL14	CXCL14	protein_coding	protein_coding
ENSG00000131873	1	False	CHSY1	CHSY1	protein_coding	protein_coding
ENSG00000169750	1	False	RAC3	RAC3	protein_coding	protein_coding
ENSG00000140464	1	False	PML	PML	protein_coding	protein_coding
ENSG00000125967	1	False	NECAB3	NECAB3	protein_coding	protein_coding
ENSG00000162614	1	False	NEXN	NEXN	protein_coding	protein_coding
ENSG00000071564	1	False	TCF3	TCF3	transcription_factor	transcription_factor
ENSG00000094880	1	False	CDC23	CDC23	protein_coding	protein_coding
ENSG00000111540	1	False	RAB5B	RAB5B	protein_coding	protein_coding
ENSG00000132383	1	False	RPA1	RPA1	protein_coding	protein_coding
ENSG00000181472	1	False	ZBTB2	ZBTB2	transcription_factor	transcription_factor
ENSG00000099953	1	False	MMP11	MMP11	protein_coding	protein_coding
ENSG00000163874	1	False	ZC3H12A	ZC3H12A	protein_coding	protein_coding
ENSG00000207551	1	False	MIR608	MIR608	miRNA	miRNA
ENSG00000100625	1	False	SIX4	SIX4	transcription_factor	transcription_factor
ENSG00000119335	1	False	SET	SET	protein_coding	protein_coding
ENSG00000187840	1	False	EIF4E-BP1	EIF4EBP1	protein_coding	protein_coding
	1	False	MYLI9		protein_coding	
ENSG00000261390	1	False	MAFTRR	MAFTRR	lncRNA	lncRNA
ENSG00000197275	1	False	RAD54B	RAD54B	protein_coding	protein_coding
ENSG00000142453	1	False	CARM1	CARM1	protein_coding	protein_coding
ENSG00000167208	1	False	SNX20	SNX20	protein_coding	protein_coding
ENSG00000184408	1	False	KCND2	KCND2	protein_coding	protein_coding
ENSG00000156466	1	False	GDF6	GDF6	protein_coding	protein_coding
ENSG00000139926	1	False	FRMD6	FRMD6	protein_coding	protein_coding
ENSG00000066056	1	False	TIE1	TIE1	protein_coding	protein_coding
ENSG00000096746	1	False	HNRNPH3	HNRNPH3	protein_coding	protein_coding
ENSG00000164171	1	False	ITGA2	ITGA2	protein_coding	protein_coding
	1	False	mCASP3		protein_coding	
	1	False	mXIAP		protein_coding	
ENSG00000261934	1	False	PCDHGA9	PCDHGA9	protein_coding	protein_coding
ENSG00000130164	1	False	LDLR	LDLR	protein_coding	protein_coding
	1	False	TCONS_00023297		lncRNA	
	1	False	ENST00000437781.1		lncRNA	
ENSG00000226200	1	False	SGMS1-AS1	SGMS1-AS1	lncRNA	lncRNA
ENSG00000229415	1	False	SFTA3	SFTA3	lncRNA	lncRNA
ENSG00000231185	1	False	AC005592.2	SPRY4-AS1	lncRNA	lncRNA
ENSG00000245060	1	False	LINC00847	LINC00847	lncRNA	lncRNA
	1	False	lnc-LYZ-2		lncRNA	
ENSG00000189223	1	False	PAX8-AS1	PAX8-AS1	lncRNA	lncRNA
ENSG00000263400	1	False	TMEM220-AS1	TMEM220-AS1	lncRNA	lncRNA
ENSG00000271216	1	False	LINC01050	LINC01050	lncRNA	lncRNA
	1	False	AY927529		lncRNA	
ENSG00000251442	1	False	LINC01094	LINC01094	lncRNA	lncRNA
ENSG00000249436	1	False	LNCBRM	LNCBRM	lncRNA	lncRNA
ENSG00000264569	1	False	DCXR-DT	DCXR-DT	lncRNA	lncRNA
	1	False	TCONS_00023979		lncRNA	
	1	False	BORG		lncRNA	
	1	False	SCDAL		lncRNA	
	1	False	Lnc-STYK1-2		lncRNA	
ENSG00000226711	1	False	FAM66C	FAM66C	lncRNA	lncRNA
ENSG00000243144	1	False	RP11-115N4.1	LINC02932	lncRNA	lncRNA
	1	False	NONHSAT069381		lncRNA	
	1	False	NONHSAT140844		lncRNA	
ENSG00000248890	1	False	HHIP<U+2011>AS1	HHIP-AS1	lncRNA	lncRNA
	1	False	NR_002794		lncRNA	
ENSG00000266289	1	False	AC012213.3	LINC02933	lncRNA	lncRNA
	1	False	SNX20AR		lncRNA	
ENSG00000255474	1	False	GAU1	GAU1	lncRNA	lncRNA
ENSG00000249628	1	False	LINC00942	LINC00942	lncRNA	lncRNA
NCBI128385375	1	False	HYOU1-AS	HYOU1-AS1	lncRNA	lncRNA
ENSG00000248275	1	False	TRIM52-AS1	TRIM52-AS1	lncRNA	lncRNA
	1	False	TBX5-AS1:2		lncRNA	
	1	False	lncZBTB39		lncRNA	
ENSG00000238121	1	False	LINC00426	LINC00426	lncRNA	lncRNA
	1	False	HSRL		lncRNA	
	1	False	AK002210		lncRNA	
	1	False	lncRNA-SARCC		lncRNA	
ENSG00000112541	1	False	PDE10A	PDE10A	protein_coding	protein_coding
NCBI128462380	1	False	HOXBLINC	HOXBLINC	lncRNA	lncRNA
ENSG00000225978	1	False	HAR1A	HAR1A	lncRNA	lncRNA
	1	False	W42		lncRNA	
ENSG00000117242	1	False	PINK1-AS	PINK1-AS	lncRNA	lncRNA
	1	False	AK097647		lncRNA	
ENSG00000229380	1	False	PRKAR1B-AS2	PRKAR1B-AS2	lncRNA	lncRNA
	1	False	HAR2A		lncRNA	
ENSG00000234684	1	False	SDCBP2-AS1	SDCBP2-AS1	lncRNA	lncRNA
	1	False	ORF50		protein_coding	
	1	False	LCTS5		lncRNA	
ENSG00000260231	1	False	KDM7A-DT	KDM7A-DT	lncRNA	lncRNA
	1	False	TCONS_00004099		lncRNA	
ENSG00000241224	1	False	C3orf85	C3orf85	lncRNA	protein_coding
ENSG00000231453	1	False	LINC01305	LINC01305	lncRNA	lncRNA
	1	False	ZNF710-AS1-202		lncRNA	
ENSG00000282681	1	False	LY6E-DT	LY6E-DT	lncRNA	lncRNA
ENSG00000214145	1	False	LINC00887	LINC00887	lncRNA	lncRNA
	1	False	LOC105369748		lncRNA	
ENSG00000231721	1	False	LOC646329	LINC-PINT	lncRNA	lncRNA
	1	False	MITF-SOX10		lncRNA	
ENSG00000230148	1	False	HOXB-AS1	HOXB-AS1	lncRNA	lncRNA
ENSG00000197451	1	False	HNRNPAB	HNRNPAB	protein_coding	protein_coding
ENSG00000261359	1	False	PYCARD-AS1	PYCARD-AS1	lncRNA	lncRNA
ENSG00000278921	1	False	EPB41L4A-DT	EPB41L4A-DT	lncRNA	lncRNA
	1	False	HIF2PUT		lncRNA	
	1	False	SANT1		lncRNA	
ENSG00000204282	1	False	TNRC6C-AS1		lncRNA	
ENSG00000254349	1	False	MIR2052HG	MIR2052HG	lncRNA	lncRNA
ENSG00000248890	1	False	HHIP-AS1	HHIP-AS1	lncRNA	lncRNA
ENSG00000255857	1	False	PXN-AS1	PXN-AS1	lncRNA	lncRNA
ENSG00000237571	1	False	LINC02862	LINC02862	lncRNA	lncRNA
NCBI401149	1	False	LINC01061	LINC01061	lncRNA	lncRNA
	1	False	AC016405.3		lncRNA	
ENSG00000241158	1	False	ADAMTS9-AS1	ADAMTS9-AS1	lncRNA	lncRNA
ENSG00000245275	1	False	SAP30L-AS1	SAP30L-AS1	lncRNA	lncRNA
ENSG00000229140	1	False	LINC00976	CCDC26	lncRNA	lncRNA
ENSG00000234050	1	False	ENST00000413528		lncRNA	lncRNA
ENSG00000227036	1	False	SLNCR1	LINC00511	lncRNA	lncRNA
	1	False	LEF-AS1		lncRNA	
	1	False	COL1A1-014		lncRNA	
ENSG00000154719	1	False	MRPL39	MRPL39	lncRNA	protein_coding
	1	False	CARL		lncRNA	
ENSG00000266154	1	False	MIR4658		miRNA	
	1	False	XLOC-00846		lncRNA	
ENSG00000227028	1	False	SLC8A1-AS1	SLC8A1-AS1	lncRNA	lncRNA
	1	False	Gm15290		lncRNA	
	1	False	lncRNA-IFI6		lncRNA	
ENSG00000153107	1	False	APC1	ANAPC1	lncRNA	protein_coding
ENSG00000205488	1	False	CALML3-AS1	CALML3-AS1	lncRNA	lncRNA
ENSG00000258616	1	False	LINC02303	LINC02303	lncRNA	lncRNA
ENSG00000235927	1	False	NEXN-AS1	NEXN-AS1	lncRNA	lncRNA
ENSG00000257913	1	False	DDN-AS1	DDN-AS1	lncRNA	lncRNA
ENSG00000262152	1	False	GREP1	GREP1	lncRNA	protein_coding
	1	False	BAN		lncRNA	
	1	False	CRAL		lncRNA	
ENSG00000164754	1	False	RAD21	RAD21	lncRNA	protein_coding
ENSG00000250903	1	False	GMDS-DT	GMDS-DT	lncRNA	lncRNA
ENSG00000251138	1	False	LINC02882	LINC02882	lncRNA	lncRNA
	1	False	lncRNA-14327.1		lncRNA	
ENSG00000233718	1	False	MYCNOS	MYCNOS	lncRNA	lncRNA
ENSG00000182873	1	False	PRKCZ-AS1	PRKCZ-AS1	lncRNA	lncRNA
ENSG00000235904	1	False	RBMS3-AS3	RBMS3-AS3	lncRNA	lncRNA
ENSG00000237638	1	False	LINC02245	LINC02245	lncRNA	lncRNA
	1	False	LOC134466		lncRNA	
ENSG00000255717	1	False	Lnc-SNHG1	SNHG1	lncRNA	lncRNA
ENSG00000236453	1	False	AC003092.1	ENSG00000236453	lncRNA	lncRNA
ENSG00000204187	1	False	LINC00619		lncRNA	
ENSG00000225329	1	False	PENG	LHFPL3-AS2	lncRNA	lncRNA
ENSG00000212014	1	False	miR-509-3-5p	MIR509-3	miRNA	miRNA
ENSG00000270084	1	False	GAS5-AS1	GAS5-AS1	lncRNA	lncRNA
	1	False	lncRNACNN3-206		lncRNA	
	1	False	NONHSAT143692.2		lncRNA	
ENSG00000116455	1	False	WDR7-7	WDR77	lncRNA	protein_coding
ENSG00000227039	1	False	ITGB2-AS1	ITGB2-AS1	lncRNA	lncRNA
ENST00000508986	1	False	lncRNA-CTD-2108O9.1		lncRNA	
ENSG00000254489	1	False	RP5-1024C24.1	MPPED2-AS1	lncRNA	lncRNA
	1	False	lncSHRG		lncRNA	
ENSG00000213091	1	False	PHBP1	PHB1P1	lncRNA	processed_pseudogene
ENSG00000227375	1	False	DLG1-AS1	DLG1-AS1	lncRNA	lncRNA
ENSG00000283440	1	False	LINC01260	LINC01260	lncRNA	lncRNA
ENSG00000261183	1	False	SPINT1-AS1	SPINT1-AS1	lncRNA	lncRNA
	1	False	NONHSAG045500		lncRNA	
	1	False	EBF3-AS		lncRNA	
ENSG00000229590	1	False	MSX2P1	MSX2P1	lncRNA	processed_pseudogene
	1	False	lncRNA625		lncRNA	
ENSG00000204282	1	False	lnc-GNAT1-1		lncRNA	
ENSG00000280623	1	False	PCAT14	PCAT14	lncRNA	lncRNA
	1	False	AF113014		lncRNA	
	1	False	n340790		lncRNA	
ENSG00000280416	1	False	AC009084.3	ENSG00000280416	lncRNA	lncRNA
ENSG00000236130	1	False	PTCSC2	PTCSC2	lncRNA	lncRNA
ENSG00000225194	1	False	LINC00092	LINC00092	lncRNA	lncRNA
ENSG00000260969	1	False	RP11-190D6.2	WWOX-AS1	lncRNA	lncRNA
	1	False	AK058003		lncRNA	
ENSG00000284536	1	False	miR-17-3p	MIR17	miRNA	miRNA
ENSG00000207609	1	False	miR-491-5p	MIR491	miRNA	miRNA
ENSG00000250410	1	False	RP11-714G18.1	LRP2BP-AS1	lncRNA	lncRNA
ENSG00000280055	1	False	TMEM75	LINC02912	lncRNA	lncRNA
ENSG00000248257	1	False	PSG10P	PSG10P	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000261488	1	False	TBILA	TBILA	lncRNA	lncRNA
ENSG00000151892	1	False	circGFRA1	GFRA1	circRNA	protein_coding
ENSG00000205628	1	False	LINC01446	LINC01446	lncRNA	lncRNA
ENSG00000253661	1	False	ZFHX4-AS1	ZFHX4-AS1	lncRNA	lncRNA
ENSG00000243836	1	False	WDR86-AS1	WDR86-AS1	lncRNA	lncRNA
ENSG00000249082	1	False	C5orf66-AS1	EPIST	lncRNA	lncRNA
ENSG00000236452	1	False	AC123023.1	ENSG00000236452	lncRNA	lncRNA
ENSG00000050165	1	False	CRRL	DKK3	lncRNA	protein_coding
ENSG00000273142	1	False	lncHERG	LINC02604	lncRNA	lncRNA
	1	False	IGFBP4-1		lncRNA	
ENSG00000286532	1	False	PARTICL	PARTICL	lncRNA	lncRNA
	1	False	uc.38		lncRNA	
	1	False	AF119895		lncRNA	
ENSG00000237819	1	False	LOC101927497	CDK6-AS1	lncRNA	lncRNA
ENSG00000227751	1	False	RCC2-AS1	RCC2-AS1	lncRNA	lncRNA
ENSG00000205054	1	False	LINC01121	LINC01121	lncRNA	lncRNA
ENSG00000245146	1	False	MALINC1	MALINC1	lncRNA	lncRNA
ENSG00000163823	1	False	CCR1	CCR1	protein_coding	protein_coding
ENSG00000230126	1	False	FGF12-AS2	FGF12-AS2	lncRNA	lncRNA
	1	False	Hsp4		lncRNA	
ENSG00000138433	1	False	CIR	CIR1	lncRNA	protein_coding
NCBI115271120	1	False	BM450697	LDLR-AS1	lncRNA	lncRNA
ENSG00000223552	1	False	CCR5AS	CCR5AS	lncRNA	lncRNA
ENSG00000230269	1	False	LINC02525	LINC02525	lncRNA	lncRNA
	1	False	OIS1		lncRNA	
	1	False	NR_003923		lncRNA	
ENSG00000233296	1	False	TMEM18-DT	TMEM18-DT	lncRNA	lncRNA
ENSG00000231836	1	False	LINC01149	LINC01149	lncRNA	lncRNA
ENSG00000247400	1	False	DNAJC3-DT	DNAJC3-DT	lncRNA	lncRNA
ENSG00000237883	1	False	DGUOK-AS1	DGUOK-AS1	lncRNA	lncRNA
ENSG00000019995	1	False	ZRANB1	ZRANB1	lncRNA	protein_coding
	1	False	CircFOXO3		circRNA	
ENSG00000248008	1	False	NRAV	NRAV	lncRNA	lncRNA
ENSG00000245148	1	False	ARAP1-AS2	ARAP1-AS2	lncRNA	lncRNA
ENSG00000231776	1	False	LINC01611	LINC01611	lncRNA	lncRNA
ENSG00000231776	1	False	RP1-90L14.1	LINC01611	lncRNA	lncRNA
	1	False	MaTAR25		lncRNA	
ENSG00000267369	1	False	RP11-1094M14.8	TAF5LP1	lncRNA	processed_pseudogene
	1	False	lnc-BAZ2B		lncRNA	
	1	False	lncRNA-TTN-AS1		lncRNA	
ENSG00000240476	1	False	LINC00973	LINC00973	lncRNA	lncRNA
ENSG00000119689	1	False	DLST	DLST	lncRNA	protein_coding
	1	False	1700020I14Rik		lncRNA	
	1	False	lnc-C/EBPbeta		lncRNA	
	1	False	lncRNA-FA2H-2		lncRNA	
ENSG00000143228	1	False	NUF2	NUF2	protein_coding	protein_coding
ENSG00000243197	1	False	LOC285194	TUSC7	lncRNA	lncRNA
ENST00000508986	1	False	lncRNA-LOWEG		lncRNA	
	1	False	AB074278		lncRNA	
ENSG00000080986	1	False	NDC80	NDC80	protein_coding	protein_coding
ENSG00000224328	1	False	MDC1-AS1	MDC1-AS1	lncRNA	lncRNA
ENSG00000177374	1	False	HIC1	HIC1	transcription_factor	transcription_factor
	1	False	CHAST		lncRNA	
ENSG00000259577	1	False	CERNA1	CERNA1	lncRNA	lncRNA
	1	False	lncRNAuc001.dgp.1		lncRNA	
	1	False	RP11-820		lncRNA	
ENSG00000186047	1	False	DLEU1-AS1	DLEU7	lncRNA	protein_coding
ENSG00000282430	1	False	COPDA1	COPDA1	lncRNA	lncRNA
	1	False	17beta-E2		protein_coding	
	1	False	PLCD3-OT1		lncRNA	
ENSG00000269929	1	False	RP11-2B6.2	MIRLET7A1HG	lncRNA	lncRNA
ENSG00000258754	1	False	LINC01579	LINC01579	lncRNA	lncRNA
ENSG00000242759	1	False	LINC00882	LINC00882	lncRNA	lncRNA
	1	False	Lnc00908		lncRNA	
ENSG00000129682	1	False	FGF13	FGF13	protein_coding	protein_coding
	1	False	TROJAN		lncRNA	
ENSG00000233338	1	False	TLR8-AS1	TLR8-AS1	lncRNA	lncRNA
ENSG00000159692	1	False	CTBP1	CTBP1	protein_coding	protein_coding
	1	False	BX647187		lncRNA	
	1	False	AF339813		lncRNA	
ENSG00000134531	1	False	EMP1	EMP1	protein_coding	protein_coding
ENSG00000102755	1	False	FLT1	FLT1	protein_coding	protein_coding
ENSG00000089220	1	False	PEBP1	PEBP1	protein_coding	protein_coding
	1	False	miR-372		miRNA	
	1	False	miR-1254		miRNA	
ENSG00000284930	1	False	lncRNA-numb	ENSG00000284930	lncRNA	lncRNA
ENSG00000225190	1	False	PLEKHM1	PLEKHM1	protein_coding	protein_coding
ENSG00000185129	1	False	PURA	PURA	protein_coding	protein_coding
ENSG00000137337	1	False	MDC1	MDC1	protein_coding	protein_coding
	1	False	ISG		protein_coding	
ENSG00000161714	1	False	PLCD3	PLCD3	protein_coding	protein_coding
ENSG00000166181	1	False	API5	API5	protein_coding	protein_coding
	1	False	MEM		protein_coding	
ENSG00000107295	1	False	Endophilin-1	SH3GL2	protein_coding	protein_coding
ENSG00000260676	1	False	LINC01541	LINC01541	lncRNA	lncRNA
ENSG00000115594	1	False	IL1R1	IL1R1	protein_coding	protein_coding
ENSG00000207731	1	False	MIR506	MIR506	miRNA	miRNA
ENSG00000156738	1	False	MS4A1	MS4A1	protein_coding	protein_coding
ENSG00000168404	1	False	MLKL	MLKL	protein_coding	protein_coding
ENSG00000233051	1	False	MICA	MICA	protein_coding	protein_coding
ENSG00000102580	1	False	DNAJC3	DNAJC3	protein_coding	protein_coding
ENSG00000151353	1	False	TMEM18	TMEM18	protein_coding	protein_coding
ENSG00000160791	1	False	CCR5	CCR5	protein_coding	protein_coding
ENSG00000136942	1	False	RPL35	RPL35	protein_coding	protein_coding
	1	False	MTK-1		protein_coding	
ENSG00000142677	1	False	IL22RA1	IL22RA1	protein_coding	protein_coding
ENSG00000227877	1	False	MRLN	MRLN	lncRNA	protein_coding
ENSG00000215301	1	False	DDX3X	DDX3X	protein_coding	protein_coding
ENSG00000101040	1	False	ZMYND8	ZMYND8	protein_coding	protein_coding
ENSG00000110321	1	False	EIF4G2	EIF4G2	protein_coding	protein_coding
ENSG00000266533	1	False	miR-3619-5p	MIR3619	miRNA	miRNA
ENSG00000138772	1	False	ANXA3	ANXA3	protein_coding	protein_coding
ENSG00000198788	1	False	MUC2	MUC2	protein_coding	protein_coding
ENSG00000071243	1	False	ING3	ING3	protein_coding	protein_coding
ENSG00000229344	1	False	RP5-857K21.7	MTCO2P12	lncRNA	unprocessed_pseudogene
NCBI130572098	1	False	PKMYT1AR	PKMYT1AR	lncRNA	lncRNA
ENSG00000256124	1	False	LINC01152	LINC01152	lncRNA	lncRNA
ENSG00000236901	1	False	MIR600HG	MIR600HG	lncRNA	lncRNA
