gene_id	entrez_id	gene_name_lnctard	gene_type_lnctard	gene_name_gencode	gene_type_gencode	gene_name_homosapiens	gene_type_homosapiens
ENSG00000185920	5727	PTCH1	protein_coding			PTCH1	protein_coding
ENSG00000198732	64093	SMOC1	protein_coding			SMOC1	protein_coding
ENSG00000141013	2622	GAS8	protein_coding			GAS8	protein_coding
ENSG00000132383	6117	RPA1	protein_coding			RPA1	protein_coding
ENSG00000198799	9860	LRIG2	protein_coding			LRIG2	protein_coding
ENSG00000074800	2023	ENO1	protein_coding			ENO1	protein_coding
ENSG00000085741	7481	WNT11	protein_coding			WNT11	protein_coding
ENSG00000145335	6622	SNCA	protein_coding			SNCA	protein_coding
ENSG00000207721	406962	MIR186	miRNA	MIR186	miRNA	MIR186	miRNA
ENSG00000185658	54014	BRWD1	protein_coding			BRWD1	protein_coding
ENSG00000259958	2648	KAT2A	protein_coding				
ENSG00000112245	7803	PTP4A1	protein_coding			PTP4A1	protein_coding
ENSG00000196712	4763	NF1	protein_coding			NF1	protein_coding
ENSG00000254440	59351	PBOV1	protein_coding	PBOV1	protein_coding	PBOV1	protein_coding
ENSG00000178726	7056	THBD	protein_coding	THBD	protein_coding	THBD	protein_coding
		NFAT	protein_coding				
ENSG00000135316	10492	SYNCRIP	protein_coding			SYNCRIP	protein_coding
ENSG00000076554	7163	TPD52	protein_coding			TPD52	protein_coding
ENSG00000151491	2059	EPS8	protein_coding			EPS8	protein_coding
ENSG00000186847	3861	KRT14	protein_coding	KRT14	protein_coding	KRT14	protein_coding
ENSG00000078900	7161	TP73	TF			TP73	protein_coding
ENSG00000160877	112939	NACC1	protein_coding	NACC1	protein_coding	NACC1	protein_coding
ENSG00000181472	57621	ZBTB2	TF	ZBTB2	protein_coding	ZBTB2	protein_coding
ENSG00000110801	5715	PSMD9	protein_coding			PSMD9	protein_coding
ENSG00000198576	23237	ARC	protein_coding	ARC	protein_coding	ARC	protein_coding
ENSG00000153575	114791	TUBGCP5	protein_coding				
ENSG00000164047	820	CAMP	protein_coding	CAMP	protein_coding	CAMP	protein_coding
ENSG00000118260		CREB	protein_coding			CREB1	protein_coding
ENSG00000189043	4697	NDUFA4	protein_coding			NDUFA4	protein_coding
		EGFR,	protein_coding				
		p-JAK	protein_coding				
		p-STAT	protein_coding				
ENSG00000124466	27076	LYPD3	protein_coding	LYPD3	protein_coding	LYPD3	protein_coding
ENSG00000135547	23493	HEY2	TF	HEY2	protein_coding	HEY2	protein_coding
ENSG00000060982	586	BCAT1	protein_coding			BCAT1	protein_coding
ENSG00000162614	91624	NEXN	protein_coding			NEXN	protein_coding
ENSG00000071564	6929	TCF3	TF			TCF3	protein_coding
ENSG00000101773	5932	RBBP8	protein_coding			RBBP8	protein_coding
ENSG00000094880	8697	CDC23	protein_coding			CDC23	protein_coding
ENSG00000068489	55771	PRR11	protein_coding			PRR11	protein_coding
ENSG00000112851	55914	ERBIN	protein_coding			ERBIN	protein_coding
ENSG00000137076	7094	TLN1	protein_coding			TLN1	protein_coding
ENSG00000111052	8825	LIN7A	protein_coding	LIN7A	protein_coding	LIN7A	protein_coding
ENSG00000177463	7182	NR2C2	TF			NR2C2	protein_coding
ENSG00000111540	5869	RAB5B	protein_coding			RAB5B	protein_coding
		PKC��	protein_coding				
ENSG00000175175	22843	PPM1E	protein_coding	PPM1E	protein_coding	PPM1E	protein_coding
		Wnt	protein_coding				
ENSG00000126709	2537	IFI6	protein_coding			IFI6	protein_coding
		PRB	protein_coding				
ENSG00000179091	1537	CYC1	protein_coding	CYC1	protein_coding	CYC1	protein_coding
ENSG00000288367	100033819	MIR675	miRNA	MIR675	miRNA		
ENSG00000169248	6373	CXCL11	protein_coding			CXCL11	protein_coding
ENSG00000265483	100616407	MIR4443	miRNA	MIR4443	miRNA	MIR4443	miRNA
		miR-130	miRNA				
		alpha-SMA	protein_coding				
		alpha-1 type I collagen	protein_coding				
		fibronectin	protein_coding				
ENSG00000213085	25790	CFAP45	protein_coding			CFAP45	protein_coding
ENSG00000109906	7704	ZBTB16	TF			ZBTB16	protein_coding
ENSG00000138764	901	CCNG2	protein_coding			CCNG2	protein_coding
		ER��	protein_coding				
		p-JNK	protein_coding				
ENSG00000168621	2668	GDNF	protein_coding			GDNF	protein_coding
ENSG00000215021	11331	PHB2	protein_coding			PHB2	protein_coding
ENSG00000199051	494323	MIR361	miRNA	MIR361	miRNA	MIR361	miRNA
ENSG00000272213	619553	MIR484	miRNA				
ENSG00000137275	8737	RIPK1	protein_coding			RIPK1	protein_coding
ENSG00000129465	11035	RIPK3	protein_coding			RIPK3	protein_coding
		miR�\221	miRNA				
		miR�\222	miRNA				
		CaMKII��	protein_coding				
ENSG00000180871	3579	CXCR2	protein_coding	CXCR2	protein_coding	CXCR2	protein_coding
		miR-133	miRNA				
ENSG00000115353	6869	TACR1	protein_coding			TACR1	protein_coding
ENSG00000172493	4299	AFF1	TF			AFF1	protein_coding
		QKI-5	protein_coding				
ENSG00000105327	27113	BBC3	protein_coding			BBC3	protein_coding
		CCSlnc362	lncRNA				
		Nestin	protein_coding				
ENSG00000035664		DRP1	protein_coding			DAPK2	protein_coding
		GSK3��	protein_coding				
ENSG00000284536	406952	MIR17	miRNA	MIR17	miRNA	MIR17	miRNA
ENSG00000208023		miR-185	miRNA	MIR185	miRNA	MIR185	miRNA
		miR-547-5p	miRNA				
		miR-146-a	miRNA				
ENSG00000207698	407036	MIR32	miRNA	MIR32	miRNA	MIR32	miRNA
ENSG00000216009	100126343	MIR874	miRNA	MIR874	miRNA	MIR874	miRNA
ENSG00000283441	100616134	MIR499B	miRNA	MIR499B	miRNA	MIR499B	miRNA
		miR-98-5p	miRNA				
		miR-199a-5p	miRNA				
ENSG00000199169	442912	MIR367	miRNA	MIR367	miRNA	MIR367	miRNA
ENSG00000154305	375056	MIA3	protein_coding			MIA3	protein_coding
ENSG00000146592	9586	CREB5	TF			CREB5	protein_coding
ENSG00000181847	201633	TIGIT	protein_coding			TIGIT	protein_coding
ENSG00000183023	6546	SLC8A1	protein_coding			SLC8A1	protein_coding
ENSG00000215417		miR-19a	miRNA			MIR17HG	lncRNA
ENSG00000132382	10514	MYBBP1A	protein_coding			MYBBP1A	protein_coding
ENSG00000160202	1409	CRYAA	protein_coding	CRYAA	protein_coding	CRYAA	protein_coding
ENSG00000130234	59272	ACE2	protein_coding			ACE2	protein_coding
		miR-615-5p	miRNA				
		Ki-67	protein_coding				
ENSG00000095002	4436	MSH2	protein_coding			MSH2	protein_coding
		Wnt-5a	protein_coding				
		IL-21R	protein_coding				
ENSG00000144891		AT1R	protein_coding			AGTR1	protein_coding
ENSG00000149781	83706	FERMT3	protein_coding			FERMT3	protein_coding
		Wnt-7b	protein_coding				
ENSG00000006128	6863	TAC1	protein_coding			TAC1	protein_coding
ENSG00000104375	6788	STK3	protein_coding			STK3	protein_coding
ENSG00000207990	406958	MIR182	miRNA	MIR182	miRNA	MIR182	miRNA
ENSG00000284027	574456	MIR497	miRNA	MIR497	miRNA	MIR497	miRNA
ENSG00000140538	4916	NTRK3	protein_coding			NTRK3	protein_coding
ENSG00000261706	727701	LINC00165	lncRNA	LINC00165	lncRNA	LINC00165	lncRNA
ENSG00000105825	7980	TFPI2	protein_coding			TFPI2	protein_coding
ENSG00000113360	29102	DROSHA	protein_coding			DROSHA	protein_coding
ENSG00000183715	4978	OPCML	protein_coding			OPCML	protein_coding
ENSG00000174827	5174	PDZK1	protein_coding			PDZK1	protein_coding
ENSG00000126432	25824	PRDX5	protein_coding			PRDX5	protein_coding
ENSG00000269897	100532731	COMMD3-BMI1	protein_coding	COMMD3-BMI1	protein_coding	COMMD3-BMI1	protein_coding
ENSG00000141232	10140	TOB1	protein_coding	TOB1	protein_coding	TOB1	protein_coding
ENSG00000127334	8445	DYRK2	protein_coding			DYRK2	protein_coding
ENSG00000053254	1112	FOXN3	TF			FOXN3	protein_coding
		miR-16-5p	miRNA				
ENSG00000235754	55937	APOM	protein_coding	APOM	protein_coding		
		miR-183-5p	miRNA				
ENSG00000105855	3696	ITGB8	protein_coding			ITGB8	protein_coding
ENSG00000186575	4771	NF2	protein_coding			NF2	protein_coding
ENSG00000207802	693231	MIR646	miRNA	MIR646	miRNA	MIR646	miRNA
ENSG00000125249	5911	RAP2A	protein_coding	RAP2A	protein_coding	RAP2A	protein_coding
ENSG00000037965	3224	HOXC8	TF	HOXC8	protein_coding	HOXC8	protein_coding
ENSG00000106541	10551	AGR2	protein_coding			AGR2	protein_coding
		NONHSAT112228.2	lncRNA				
ENSG00000013297	5010	CLDN11	protein_coding			CLDN11	protein_coding
		Cyclin B1	protein_coding				
ENSG00000211514	768216	MIR454	miRNA	MIR454	miRNA	MIR454	miRNA
ENSG00000262485	11334	TUSC2	protein_coding				
ENSG00000160131	203547	VMA21	protein_coding			VMA21	protein_coding
ENSG00000007944	29116	MYLIP	protein_coding			MYLIP	protein_coding
ENSG00000206320	177	AGER	protein_coding				
		Foxa3a	protein_coding				
ENSG00000173976	84839	RAX2	TF			RAX2	protein_coding
ENSG00000162733	4921	DDR2	protein_coding			DDR2	protein_coding
ENSG00000284214	407026	MIR29C	miRNA	MIR29C	miRNA	MIR29C	miRNA
		miR-489-3p	miRNA				
		miR-625-5p	miRNA				
ENSG00000176788	10409	BASP1	protein_coding	BASP1	protein_coding	BASP1	protein_coding
ENSG00000187244	4059	BCAM	protein_coding			BCAM	protein_coding
ENSG00000106571	2737	GLI3	TF			GLI3	protein_coding
ENSG00000128989	10776	ARPP19	protein_coding			ARPP19	protein_coding
ENSG00000076770	55796	MBNL3	protein_coding			MBNL3	protein_coding
		galectin-9	protein_coding				
ENSG00000259958		GCN5	protein_coding				
ENSG00000083799	1540	CYLD	protein_coding			CYLD	protein_coding
ENSG00000080854	22997	IGSF9B	protein_coding			IGSF9B	protein_coding
ENSG00000126464	57479	PRR12	protein_coding			PRR12	protein_coding
ENSG00000063046	1975	EIF4B	protein_coding			EIF4B	protein_coding
ENSG00000141522	396	ARHGDIA	protein_coding			ARHGDIA	protein_coding
		RhoGD	protein_coding				
ENSG00000238728	100302243	MIR1972-1	miRNA	MIR1972-1	miRNA	MIR1972-1	miRNA
ENSG00000107854	80351	TNKS2	protein_coding	TNKS2	protein_coding	TNKS2	protein_coding
		miR-142-5p	miRNA				
ENSG00000140391	10099	TSPAN3	protein_coding			TSPAN3	protein_coding
ENSG00000072803	23291	FBXW11	protein_coding			FBXW11	protein_coding
ENSG00000143514	7159	TP53BP2	protein_coding			TP53BP2	protein_coding
ENSG00000104783	3783	KCNN4	protein_coding			KCNN4	protein_coding
		Erk	protein_coding				
ENSG00000165556	1045	CDX2	TF			CDX2	protein_coding
ENSG00000117614	25949	SYF2	protein_coding			SYF2	protein_coding
ENSG00000164778	2020	EN2	TF	EN2	protein_coding	EN2	protein_coding
ENSG00000202560	664612	MIR539	miRNA	MIR539	miRNA	MIR539	miRNA
ENSG00000128567	5420	PODXL	protein_coding			PODXL	protein_coding
ENSG00000046889	80243	PREX2	protein_coding			PREX2	protein_coding
ENSG00000066336	6688	SPI1	TF			SPI1	protein_coding
ENSG00000138496	83666	PARP9	protein_coding			PARP9	protein_coding
ENSG00000090659	30835	CD209	protein_coding			CD209	protein_coding
ENSG00000158092	4690	NCK1	protein_coding	NCK1	protein_coding	NCK1	protein_coding
ENSG00000103888	57214	CEMIP	protein_coding			CEMIP	protein_coding
ENSG00000138623	8482	SEMA7A	protein_coding			SEMA7A	protein_coding
ENSG00000147099	55869	HDAC8	protein_coding			HDAC8	protein_coding
ENSG00000165949	3429	IFI27	protein_coding			IFI27	protein_coding
ENSG00000071246	22846	VASH1	protein_coding			VASH1	protein_coding
ENSG00000055044	51602	NOP58	protein_coding			NOP58	protein_coding
ENSG00000147689	84985	FAM83A	protein_coding			FAM83A	protein_coding
ENSG00000065268	57418	WDR18	protein_coding			WDR18	protein_coding
ENSG00000018408	25937	WWTR1	protein_coding			WWTR1	protein_coding
ENSG00000265418	100422929	MIR4261	miRNA	MIR4261	miRNA	MIR4261	miRNA
ENSG00000143369	1893	ECM1	protein_coding			ECM1	protein_coding
		miR-376b-3p	miRNA				
		miR-139-5p	miRNA				
		miR-135b-5p	miRNA				
ENSG00000254462	100528016	TMX2-CTNND1	protein_coding				
		miR-130a-5p	miRNA				
ENSG00000180233	223082	ZNRF2	protein_coding			ZNRF2	protein_coding
ENSG00000165659	1602	DACH1	protein_coding				
ENSG00000125618	7849	PAX8	TF			PAX8	protein_coding
ENSG00000170581	6773	STAT2	TF			STAT2	protein_coding
ENSG00000064225	10402	ST3GAL6	protein_coding			ST3GAL6	protein_coding
ENSG00000132155	5894	RAF1	protein_coding			RAF1	protein_coding
ENSG00000060237	65125	WNK1	protein_coding			WNK1	protein_coding
		miR-1273h-5p	miRNA				
		miR-328-5p	miRNA				
ENSG00000017373	80725	SRCIN1	protein_coding				
ENSG00000199157	406990	MIR208A	miRNA	MIR208A	miRNA	MIR208A	miRNA
ENSG00000167770	55611	OTUB1	protein_coding			OTUB1	protein_coding
ENSG00000052850	60529	ALX4	TF	ALX4	protein_coding	ALX4	protein_coding
ENSG00000111669	7167	TPI1	protein_coding			TPI1	protein_coding
ENSG00000103490	29108	PYCARD	protein_coding			PYCARD	protein_coding
ENSG00000003756	10181	RBM5	protein_coding			RBM5	protein_coding
		miRNA-21	miRNA				
ENSG00000105856	26959	HBP1	TF			HBP1	protein_coding
		miR-520a-3p	miRNA				
ENSG00000248441	400456	LETR1	lncRNA	LETR1	lncRNA	LETR1	lncRNA
ENSG00000124574	89845	ABCC10	protein_coding			ABCC10	protein_coding
ENSG00000155011	27123	DKK2	protein_coding	DKK2	protein_coding	DKK2	protein_coding
ENSG00000120093	3213	HOXB3	TF			HOXB3	protein_coding
ENSG00000108439	55163	PNPO	protein_coding			PNPO	protein_coding
ENSG00000088832	2280	FKBP1A	protein_coding			FKBP1A	protein_coding
ENSG00000176678	2300	FOXL1	TF	FOXL1	protein_coding	FOXL1	protein_coding
ENSG00000163993	6286	S100P	protein_coding	S100P	protein_coding	S100P	protein_coding
		HIF-2alpha	protein_coding				
ENSG00000180638	146802	SLC47A2	protein_coding			SLC47A2	protein_coding
ENSG00000165097	221656	KDM1B	protein_coding			KDM1B	protein_coding
ENSG00000211524	100313781	MIR718	miRNA				
		TGFbetaI	protein_coding				
		miR-7-5P	miRNA				
		miRNA-155	miRNA				
ENSG00000128652	3232	HOXD3	TF			HOXD3	protein_coding
ENSG00000148677	27063	ANKRD1	protein_coding	ANKRD1	protein_coding	ANKRD1	protein_coding
		Jagged-1	protein_coding				
ENSG00000197921	388585	HES5	TF	HES5	protein_coding	HES5	protein_coding
ENSG00000172238	474	ATOH1	TF	ATOH1	protein_coding	ATOH1	protein_coding
ENSG00000107864	22849	CPEB3	protein_coding			CPEB3	protein_coding
ENSG00000105989	7472	WNT2	protein_coding			WNT2	protein_coding
ENSG00000125148	4502	MT2A	protein_coding	MT2A	protein_coding	MT2A	protein_coding
ENSG00000173917	3212	HOXB2	TF			HOXB2	protein_coding
		IGF2BPs	protein_coding				
		miR-19	miRNA				
		JAK	protein_coding				
ENSG00000170802	3344	FOXN2	TF			FOXN2	protein_coding
ENSG00000187837	3006	H1-2	protein_coding	H1-2	protein_coding	H1-2	protein_coding
ENSG00000260245	47	ACLY	protein_coding				
ENSG00000115657		ABC	protein_coding			ABCB6	protein_coding
ENSG00000113318		MRP1	protein_coding			MSH3	protein_coding
		miR-20b-5p	miRNA				
		miR-371a-5p	miRNA				
ENSG00000233323	7148	TNXB	protein_coding				
ENSG00000196498	9612	NCOR2	TF			NCOR2	protein_coding
ENSG00000012171	7869	SEMA3B	protein_coding			SEMA3B	protein_coding
		DHT	protein_coding				
		TGFbeta1	protein_coding				
		Caspase7	protein_coding				
		PI3KR3	protein_coding				
ENSG00000137075	152006	RNF38	protein_coding			RNF38	protein_coding
ENSG00000143013	8543	LMO4	protein_coding			LMO4	protein_coding
ENSG00000171316	55636	CHD7	protein_coding			CHD7	protein_coding
		p-CREB	protein_coding				
ENSG00000107807	3195	TLX1	TF			TLX1	protein_coding
ENSG00000140548	374655	ZNF710	TF			ZNF710	protein_coding
ENSG00000132589	2319	FLOT2	protein_coding			FLOT2	protein_coding
ENSG00000109113	83871	RAB34	protein_coding			RAB34	protein_coding
		miR-199a-3p	miRNA				
ENSG00000105197	92609	TIMM50	protein_coding			TIMM50	protein_coding
		integrinbeta1	protein_coding				
		lncRNA-Glu	lncRNA				
ENSG00000262509	29760	BLNK	protein_coding				
ENSG00000199020	494330	MIR381	miRNA	MIR381	miRNA	MIR381	miRNA
ENSG00000101076		TCF	TF			HNF4A	protein_coding
ENSG00000165699	7248	TSC1	protein_coding			TSC1	protein_coding
ENSG00000207604	406989	MIR206	miRNA	MIR206	miRNA	MIR206	miRNA
ENSG00000265142	406905	MIR1-2	miRNA	MIR133A1HG	lncRNA	MIR133A1HG	lncRNA
ENSG00000157456	9133	CCNB2	protein_coding	CCNB2	protein_coding	CCNB2	protein_coding
ENSG00000104738	4173	MCM4	protein_coding			MCM4	protein_coding
ENSG00000168779	6474	SHOX2	TF			SHOX2	protein_coding
ENSG00000207949	406996	MIR214	miRNA				
ENSG00000118263	8609	KLF7	TF			KLF7	protein_coding
ENSG00000126778	6495	SIX1	TF			SIX1	protein_coding
ENSG00000125753	7408	VASP	protein_coding			VASP	protein_coding
ENSG00000134046	8932	MBD2	TF			MBD2	protein_coding
ENSG00000213585	7416	VDAC1	protein_coding			VDAC1	protein_coding
ENSG00000154839	220134	SKA1	protein_coding			SKA1	protein_coding
		TOP-FLASH	protein_coding				
ENSG00000174903	81876	RAB1B	protein_coding			RAB1B	protein_coding
ENSG00000182199	6472	SHMT2	protein_coding			SHMT2	protein_coding
ENSG00000121807	729230	CCR2	protein_coding	CCR2	protein_coding	CCR2	protein_coding
ENSG00000198074	57016	AKR1B10	protein_coding			AKR1B10	protein_coding
ENSG00000221983	7311	UBA52	protein_coding	UBA52	protein_coding	UBA52	protein_coding
		miR-106b-5p	miRNA				
ENSG00000131620	55107	ANO1	protein_coding			ANO1	protein_coding
ENSG00000035664	23604	DAPK2	protein_coding			DAPK2	protein_coding
ENSG00000265410	407024	MIR29B1	miRNA				
ENSG00000005882	5164	PDK2	protein_coding			PDK2	protein_coding
ENSG00000142178	150094	SIK1	protein_coding	SIK1	protein_coding	SIK1	protein_coding
ENSG00000184956	4588	MUC6	protein_coding			MUC6	protein_coding
ENSG00000231672	729582	DIRC3	protein_coding	DIRC3	lncRNA	DIRC3	lncRNA
		lncRNA�\ATB	lncRNA				
		MUC1-C	protein_coding				
ENSG00000214114	26292	MYCBP	protein_coding	MYCBP	protein_coding	MYCBP	protein_coding
ENSG00000122359	311	ANXA11	protein_coding			ANXA11	protein_coding
ENSG00000100146	6663	SOX10	TF			SOX10	protein_coding
ENSG00000141569	201292	TRIM65	protein_coding			TRIM65	protein_coding
		miR-519a	miRNA				
ENSG00000168795	9925	ZBTB5	protein_coding	ZBTB5	protein_coding	ZBTB5	protein_coding
ENSG00000130311	79016	DDA1	protein_coding			DDA1	protein_coding
ENSG00000207875		let-7b	miRNA				
ENSG00000142235	114783	LMTK3	protein_coding			LMTK3	protein_coding
ENSG00000106443	9678	PHF14	protein_coding			PHF14	protein_coding
		miR-188-5p	miRNA				
		miRNA-150	miRNA				
ENSG00000221697	100302123	MIR1275	miRNA	MIR1275	miRNA	MIR1275	miRNA
ENSG00000123595	9367	RAB9A	protein_coding	RAB9A	protein_coding	RAB9A	protein_coding
ENSG00000216133	100126351	MIR939	miRNA				
ENSG00000183010	5831	PYCR1	protein_coding			PYCR1	protein_coding
ENSG00000095752	3589	IL11	protein_coding	IL11	protein_coding	IL11	protein_coding
ENSG00000122861	5328	PLAU	protein_coding			PLAU	protein_coding
ENSG00000164576	79685	SAP30L	protein_coding			SAP30L	protein_coding
ENSG00000100220	51493	RTCB	protein_coding			RTCB	protein_coding
ENSG00000088325	22974	TPX2	protein_coding			TPX2	protein_coding
		miR-135a-5p	miRNA				
ENSG00000128590	4189	DNAJB9	protein_coding	DNAJB9	protein_coding	DNAJB9	protein_coding
ENSG00000050165	27122	DKK3	protein_coding			DKK3	protein_coding
		miR-130b-3p	miRNA				
		miR-329-3p	miRNA				
ENSG00000139800	85416	ZIC5	TF	ZIC5	protein_coding	ZIC5	protein_coding
ENSG00000102145	2623	GATA1	TF			GATA1	protein_coding
ENSG00000183840	2863	GPR39	protein_coding	GPR39	protein_coding	GPR39	protein_coding
ENSG00000091844	26575	RGS17	protein_coding	RGS17	protein_coding	RGS17	protein_coding
ENSG00000174963	84107	ZIC4	TF			ZIC4	protein_coding
ENSG00000171241	79801	SHCBP1	protein_coding	SHCBP1	protein_coding	SHCBP1	protein_coding
ENSG00000207935	406987	MIR204	miRNA	MIR204	miRNA	MIR204	miRNA
ENSG00000129484	10038	PARP2	protein_coding			PARP2	protein_coding
		miR-7-5p	miRNA				
		miR-432-5p	miRNA				
ENSG00000207712	693212	MIR627	miRNA	MIR627	miRNA	MIR627	miRNA
ENSG00000162344	9965	FGF19	protein_coding	FGF19	protein_coding	FGF19	protein_coding
ENSG00000198911	6721	SREBF2	TF			SREBF2	protein_coding
		VE-Cadherin	protein_coding				
ENSG00000265210	100616118	MIR4486	miRNA	MIR4486	miRNA	MIR4486	miRNA
		Gal-1	protein_coding				
ENSG00000130772	54797	MED18	protein_coding			MED18	protein_coding
ENSG00000029993	3149	HMGB3	TF			HMGB3	protein_coding
ENSG00000104689	8797	TNFRSF10A	protein_coding			TNFRSF10A	protein_coding
ENSG00000264390	100616180	MIR4465	miRNA	MIR4465	miRNA	MIR4465	miRNA
		miR-181	miRNA				
ENSG00000174444	6124	RPL4	protein_coding			RPL4	protein_coding
ENSG00000122965	9904	RBM19	protein_coding			RBM19	protein_coding
ENSG00000199032	494337	MIR425	miRNA	MIR425	miRNA	MIR425	miRNA
		H3K27me3	TF				
ENSG00000105281	6510	SLC1A5	protein_coding			SLC1A5	protein_coding
ENSG00000110768	2965	GTF2H1	protein_coding			GTF2H1	protein_coding
		miR-593-5p	miRNA				
ENSG00000188257		sPLA2	protein_coding			PLA2G2A	protein_coding
		miR-337-3p	miRNA				
		HOXA	protein_coding				
ENSG00000197747	6281	S100A10	protein_coding	S100A10	protein_coding	S100A10	protein_coding
ENSG00000242265	23089	PEG10	protein_coding	PEG10	protein_coding	PEG10	protein_coding
ENSG00000168615	8754	ADAM9	protein_coding			ADAM9	protein_coding
ENSG00000207631	693226	MIR641	miRNA	MIR641	miRNA	MIR641	miRNA
ENSG00000132432	23480	SEC61G	protein_coding			SEC61G	protein_coding
ENSG00000136068	2317	FLNB	protein_coding			FLNB	protein_coding
ENSG00000101350	9371	KIF3B	protein_coding	KIF3B	protein_coding	KIF3B	protein_coding
ENSG00000163113	56957	OTUD7B	protein_coding				
